voting_ID	date	time	title
1419764628	 28.12.2014	11:03:48	"Поіменне голосування  про поправку №9 народного депутата України Ємця Л.О. до проекту Закону про внесення змін до Закону України ""Про мораторій на стягнення майна громадян України, наданого як забезпечення кредитів в іноземній валюті"" щодо посилення захисту прав позичальників (№1610)"
1419764715	 28.12.2014	11:05:15	"Поіменне голосування  про поправку №10 народного депутата України Воропаєва Ю.М. до проекту Закону про внесення змін до Закону України ""Про мораторій на стягнення майна громадян України, наданого як забезпечення кредитів в іноземній валюті"" щодо посилення захисту прав позичальників (№1610)"
1419764757	 28.12.2014	11:05:57	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про мораторій на стягнення майна громадян України, наданого як забезпечення кредитів в іноземній валюті"" щодо посилення захисту прав позичальників (№1610) - у другому читанні та в цілому"
1419799242	 28.12.2014	20:40:42	Поіменне голосування  про продовження пленарного засідання до завершення розгляду питань порядку денного
1419800791	 28.12.2014	21:06:31	Поіменне голосування  про проект Закону про внесення змін до Податкового кодексу України та деяких законів України (щодо податкової реформи) (№1578) - у другому читанні та в цілому
1419800988	 28.12.2014	21:09:48	Поіменне голосування  про проект Закону про внесення змін до Податкового кодексу України та деяких законів України (щодо податкової реформи) (№1578) - у другому читанні та в цілому
1419801417	 28.12.2014	21:16:57	Поіменне голосування  про проект Закону про заходи щодо стабілізації платіжного балансу України відповідно до статті ХІІ Генеральної угоди про тарифи й торгівлю 1994 року (№1562) - у другому читанні та в цілому
1419801463	 28.12.2014	21:17:43	Поіменне голосування  про проект Закону про внесення змін до Митного кодексу України (щодо стабілізації платіжного балансу) (№1563) - у другому читанні та в цілому
1419801943	 28.12.2014	21:25:43	Поіменне голосування  про проект Закону про внесення змін до Бюджетного кодексу України (щодо реформи міжбюджетних відносин) (№1557) - у другому читанні та в цілому
1419802189	 28.12.2014	21:29:49	Поіменне голосування  про проект Закону про внесення змін до Податкового кодексу України щодо удосконалення податкового контролю за трансфертним ціноутворенням (№1264-1) - у другому читанні та в цілому
1419802312	 28.12.2014	21:31:52	"Поіменне голосування  про проект Закону про внесення змін до статті 5 Закону України ""Про встановлення державної допомоги постраждалим учасникам масових акцій громадського протесту та членам їх сімей"" (щодо джерела покриття витрат) (№1592) - у другому читанні та в цілому"
1419814762	 29.12.2014	00:59:22	Поіменне голосування  про проект Закону про внесення змін до Бюджетного кодексу України (щодо реформи міжбюджетних відносин) (№1557) - у другому читанні та в цілому
1419815310	 29.12.2014	01:08:30	Поіменне голосування  про проект Закону про заходи, спрямовані на сприяння капіталізації та реструктуризації банків (№1564) - у другому читанні та в цілому
1419816280	 29.12.2014	01:24:40	Поіменне голосування  про проект Закону про внесення змін та визнання такими, що втратили чинність, деяких законодавчих актів України (№1577) - за основу та в цілому
1419816794	 29.12.2014	01:33:14	Поіменне голосування  про проект Закону про реформування загальнообов'язкового державного соціального страхування та легалізацію фонду оплати праці (№1573) - у другому читанні та в цілому
1419825620	 29.12.2014	04:00:20	Поіменне голосування  про пропозицію народного депутата України Березюка О.Р. про перенесення розгляду проекту Закону про Державний бюджет України на 2015 рік (№1000) 
1419827047	 29.12.2014	04:24:07	Поіменне голосування  про проект Закону про Державний бюджет України на 2015 рік (№1000) - у другому читанні та в цілому
1419827229	 29.12.2014	04:27:09	Поіменне голосування  про проекти законів №1264-1, №1564 (щодо набрання ними чинності з дня опублікування) 
1421145841	 13.01.2015	10:44:01	Поіменне голосування  про регламент  розгляду проектів законів №1656, №1361, №1497, №1585, №1590 
1421148385	 13.01.2015	11:26:25	Поіменне голосування  про проект Закону про забезпечення права на справедливий суд (№1656) - за основу
1421148438	 13.01.2015	11:27:18	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про судоустрій і статус суддів"" щодо удосконалення засад організації та функціонування судової влади відповідно до європейських стандартів (№1497) - за основу"
1421148491	 13.01.2015	11:28:11	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про судоустрій та статус суддів"" щодо встановлення реальної відповідальності суддів (№1585) - за основу"
1421148940	 13.01.2015	11:35:40	Поіменне голосування  про проект Постанови про Звернення Верховної Ради України до Канцлера Федеративної Республіки Німеччини Ангели Меркель, Президента Французької Республіки Франсуа Олланда та Президента Російської Федерації Владіміра Путіна щодо звільнення протиправно утримуваної під вартою в Російській Федерації народного депутата України восьмого скликання, члена Постійної делегації Верховної Ради України в Парламентській Асамблеї Ради Європи Надії Вікторівни Савченко (№1700) - в цілому
1421148968	 13.01.2015	11:36:08	Поіменне голосування  про проект Постанови про Звернення Верховної Ради України до Парламентської Асамблеї Ради Європи щодо звільнення протиправно утримуваної під вартою в Російській Федерації народного депутата України восьмого скликання, члена Постійної делегації Верховної Ради України в Парламентській Асамблеї Ради Європи Надії Вікторівни Савченко (№1701) - за основу та в цілому
1421149353	 13.01.2015	11:42:33	"Поіменне голосування  про Закон України ""Про мораторій на примусову реалізацію житла, нарахування та стягнення пені та інших штрафних санкцій за житлово-комунальні послуги громадянам, які проживають на територіях проведення антитерористичної операції"" (№0962) - в цілому з урахуванням пропозицій Президента України  "
1421149951	 13.01.2015	11:52:31	"Поіменне голосування  про направлення на доопрацювання до Комітету Закону України ""Про внесення змін до Бюджетного кодексу України та деяких інших законодавчих актів України"" з пропозиціями Президента України (№0963)"
1421150385	 13.01.2015	11:59:45	"Поіменне голосування  про відхилення Закону України ""Про внесення змін до Закону України ""Про державну реєстрацію юридичних осіб та фізичних осіб-підприємців"" щодо спрощення припинення юридичних осіб"" (№0964) "
1421153068	 13.01.2015	12:44:28	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення зміни до статті 17-2 Закону України ""Про державну підтримку сільського господарства України"" (щодо потужностей тваринницьких ферм та комплексів) (№1548) "
1421153739	 13.01.2015	12:55:39	"Поіменне голосування  про проект Закону про внесення зміни до статті 17-2 Закону України ""Про державну підтримку сільського господарства України"" (щодо потужностей тваринницьких ферм та комплексів) (№1548) - за основу та в цілому"
1421153770	 13.01.2015	12:56:10	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України щодо децентралізації повноважень у сфері архітектурно-будівельного контролю та удосконалення містобудівного законодавства (№1546) 
1421154590	 13.01.2015	13:09:50	Поіменне голосування  про проект Закону про внесення змін до деяких законодавчих актів України щодо децентралізації повноважень у сфері архітектурно-будівельного контролю та удосконалення містобудівного законодавства (№1546) - за основу
1421154636	 13.01.2015	13:10:36	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про особливості здійснення права власності у багатоквартирному будинку (№1565) 
1421155273	 13.01.2015	13:21:13	Поіменне голосування  про проект Закону про особливості здійснення права власності у багатоквартирному будинку (№1565) - за основу
1421155314	 13.01.2015	13:21:54	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про енергетичну ефективність будівель (№1566) 
1421156054	 13.01.2015	13:34:14	Поіменне голосування про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про енергетичну ефективність будівель (№1566)
1421156429	 13.01.2015	13:40:29	"Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до статті 41 Закону України ""Про акціонерні товариства"" (щодо зменшення кворуму загальних зборів акціонерного товариства) (№1296)"
1421156457	 13.01.2015	13:40:57	"Поіменне голосування  про розгляд за скороченою процедурою проектів законів про внесення змін до статті 41 Закону України ""Про акціонерні товариства"" (№1310, №1310-1, №1310-2) "
1421158378	 13.01.2015	14:12:58	"Поіменне голосування  про проект Закону про внесення змін до статті 41 Закону України ""Про акціонерні товариства"" (щодо кворуму загальних зборів акціонерних товариств з мажоритарними корпоративними правами держави) (№1310) - за основу та в цілому"
1421165486	 13.01.2015	16:11:26	""
1421165586	 13.01.2015	16:13:06	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Закону України ""Про регулювання містобудівної діяльності"" щодо прийняття в експлуатацію об'єктів будівництва, збудованих без дозволу на виконання будівельних робіт (№1059) "
1421165613	 13.01.2015	16:13:33	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Закону України ""Про регулювання містобудівної діяльності"" щодо прийняття в експлуатацію об'єктів будівництва, збудованих без дозволу на виконання будівельних робіт (№1059) "
1421166106	 13.01.2015	16:21:46	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про регулювання містобудівної діяльності"" щодо прийняття в експлуатацію об'єктів будівництва, збудованих без дозволу на виконання будівельних робіт (№1059) - за основу та в цілому"
1421166141	 13.01.2015	16:22:21	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Прикінцевих положень Закону України ""Про регулювання містобудівної діяльності"" щодо відтермінування заборони на відведення земельних ділянок (№1084) "
1421167220	 13.01.2015	16:40:20	"Поіменне голосування  про направлення на повторне перше читання проекту Закону про внесення змін до Прикінцевих положень Закону України ""Про регулювання містобудівної діяльності"" щодо відтермінування заборони на відведення земельних ділянок (№1084)"
1421167258	 13.01.2015	16:40:58	"Поіменне голосування  про проект Закону про внесення змін до Прикінцевих положень Закону України ""Про регулювання містобудівної діяльності"" щодо відтермінування заборони на відведення земельних ділянок (№1084) - за основу"
1421167389	 13.01.2015	16:43:09	"Поіменне голосування  про направлення на повторне перше читання проекту Закону про внесення змін до Прикінцевих положень Закону України ""Про регулювання містобудівної діяльності"" щодо відтермінування заборони на відведення земельних ділянок (№1084)"
1421168804	 13.01.2015	17:06:44	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законів України щодо захисту інформаційного телерадіопростору України (№1317) 
1421169583	 13.01.2015	17:19:43	Поіменне голосування  про проект Закону про внесення змін до деяких законів України щодо захисту інформаційного телерадіопростору України (№1317) - за основу
1421170543	 13.01.2015	17:35:43	Поіменне голосування  про проект Закону про внесення змін до деяких законів України щодо Суспільного телебачення і радіомовлення України (№1357) - за основу
1421170597	 13.01.2015	17:36:37	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення зміни до статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"" (щодо постраждалих під час протестів) (№1423) "
1421170978	 13.01.2015	17:42:58	"Поіменне голосування  про проект Закону про внесення зміни до статті 7 Закону України ""Про статус ветеранів війни, гарантії їх соціального захисту"" (щодо постраждалих під час протестів) (№1423) - за основу"
1421171030	 13.01.2015	17:43:50	Поіменне голосування  про  розгляд за скороченою процедурою проектів постанов №1340, №1013 
1421171130	 13.01.2015	17:45:30	"Поіменне голосування  про проект Постанови про ухвалення Рекомендацій парламентських слухань на тему: ""Освіта, охорона здоров'я та соціальне забезпечення дітей з порушеннями психофізичного розвитку: проблеми та шляхи їх вирішення"" (№1340) - за основу та в цілому"
1421171416	 13.01.2015	17:50:16	Поіменне голосування  про проект Постанови про увіковічення пам'яті Героїв України, які віддали своє життя за свободу і незалежність України (№1013) - за основу та в цілому
1421233319	 14.01.2015	11:01:59	Поіменне голосування  про проект Постанови про дострокове припинення повноважень народного депутата України Турчинова О.В.  (№1717) - в цілому
1421233362	 14.01.2015	11:02:42	Поіменне голосування  про проект Постанови про дострокове припинення повноважень народного депутата України Ковальчука В.А. (№1717-1) - в цілому
1421233400	 14.01.2015	11:03:20	Поіменне голосування  про проект Постанови про дострокове припинення повноважень народного депутата України Павленка Р.М. (№1717-2) - в цілому
1421233453	 14.01.2015	11:04:13	Поіменне голосування  про розгляд за скороченою процедурою питань порядку денного
1421234199	 14.01.2015	11:16:39	Поіменне голосування  про проект Закону про внесення змін до статті 188-1 Кримінального кодексу України (щодо недопущення розкрадання природного газу) (№1544) - за основу
1421234234	 14.01.2015	11:17:14	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про внесення змін до статті 188-1 Кримінального кодексу України (щодо недопущення розкрадання природного газу) (№1544)
1421234293	 14.01.2015	11:18:13	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення зміни до статті 255 Кодексу України про адміністративні правопорушення (щодо безпеки на морському та річковому транспорті) (№1549) 
1421235019	 14.01.2015	11:30:19	Поіменне голосування  про проект Закону про внесення зміни до статті 255 Кодексу України про адміністративні правопорушення (щодо безпеки на морському та річковому транспорті) (№1549) - за основу
1421235079	 14.01.2015	11:31:19	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про внесення зміни до статті 255 Кодексу України про адміністративні правопорушення (щодо безпеки на морському та річковому транспорті) (№1549) 
1421235122	 14.01.2015	11:32:02	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Кримінального кодексу України щодо посилення відповідальності за окремі військові злочини (№1552) 
1421236077	 14.01.2015	11:47:57	Поіменне голосування  про проект Закону про внесення змін до Кримінального кодексу України щодо посилення відповідальності за окремі військові злочини (№1552) - за основу
1421236129	 14.01.2015	11:48:49	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Закону України ""Про загальнообов'язкове державне пенсійне страхування"" (щодо удосконалення пенсійного забезпечення) (№1086) "
1421237497	 14.01.2015	12:11:37	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про загальнообов'язкове державне пенсійне страхування"" (щодо удосконалення пенсійного забезпечення) (№1086) - за основу та в цілому"
1421240630	 14.01.2015	13:03:50	Сигнальне голосування  про проект Постанови про відзначення 200-річчя з дня народження Михайла Вербицького (4 березня 2015 року) (№1318) 
1421240661	 14.01.2015	13:04:21	Сигнальне голосування  про проект Постанови про відзначення 200-річчя з дня народження Михайла Вербицького (4 березня 2015 року) (№1318) 
1421240701	 14.01.2015	13:05:01	Поіменне голосування  про проект Постанови про відзначення 200-річчя з дня народження Михайла Вербицького (4 березня 2015 року) (№1318) - за основу та в цілому
1421241731	 14.01.2015	13:22:11	Поіменне голосування  про проект Постанови про Звернення Верховної Ради України до Європейського Парламенту, Парламентської асамблеї Ради Європи, національних парламентів країн-членів ЄС, США, Канади, Японії, Австралії щодо масового розстрілу людей під Волновахою в Україні (№1736) - за основу та в цілому
1421316744	 15.01.2015	10:12:24	"Поіменне голосування  про розгляд за скороченою процедурою проекту Постанови про внесення змін до Постанови Верховної Ради України ""Про обрання голів, перших заступників, заступників голів, секретарів, членів комітетів Верховної Ради України восьмого скликання та обрання голови Спеціальної контрольної комісії Верховної Ради України з питань приватизації"" (№1645) "
1421316975	 15.01.2015	10:16:15	"Поіменне голосування  про проект Постанови про внесення змін до Постанови Верховної Ради України ""Про обрання голів, перших заступників, заступників голів, секретарів, членів комітетів Верховної Ради України восьмого скликання та обрання голови Спеціальної контрольної комісії Верховної Ради України з питань приватизації"" (№1645) - за основу та в цілому"
1421317019	 15.01.2015	10:16:59	"Поіменне голосування  про розгляд за скороченою процедурою проекту Постанови про внесення змін до Постанови Верховної Ради України ""Про обрання голів, перших заступників, заступників голів, секретарів, членів комітетів Верховної Ради України восьмого скликання та обрання голови Спеціальної контрольної комісії Верховної Ради України з питань приватизації"" (№1646) "
1421317158	 15.01.2015	10:19:18	"Поіменне голосування  про проект Постанови про внесення змін до Постанови Верховної Ради України ""Про обрання голів, перших заступників, заступників голів, секретарів, членів комітетів Верховної Ради України восьмого скликання та обрання голови Спеціальної контрольної комісії Верховної Ради України з питань приватизації"" (№1646) - за основу та в цілому"
1421317271	 15.01.2015	10:21:11	"Поіменне голосування  про проект Постанови про внесення змін до Постанови Верховної Ради України ""Про обрання голів, перших заступників, заступників голів, секретарів, членів комітетів Верховної Ради України восьмого скликання та обрання голови Спеціальної контрольної комісії Верховної Ради України з питань приватизації"" (№1763) - за основу та в цілому"
1421317326	 15.01.2015	10:22:06	"Поіменне голосування  про розгляд за скороченою процедурою проекту Постанови про проведення парламентських слухань на тему: ""Про зняття з експлуатації Чорнобильської АЕС, об'єкт ""Укриття"" та перспективи розвитку зони відчуження"" (березень 2015 року) (№1355) "
1421317499	 15.01.2015	10:24:59	"Поіменне голосування  про проект Постанови про проведення парламентських слухань на тему: ""Про зняття з експлуатації Чорнобильської АЕС, об'єкт ""Укриття"" та перспективи розвитку зони відчуження"" (березень 2015 року) (№1355) - за основу та в цілому"
1421317532	 15.01.2015	10:25:32	"Поіменне голосування  про розгляд за скороченою процедурою проекту Постанови про проведення парламентських слухань на тему: ""Про шляхи стабілізації банківської системи України"" (№1644) "
1421317975	 15.01.2015	10:32:55	"Поіменне голосування  про проект Постанови про проведення парламентських слухань на тему: ""Про шляхи стабілізації банківської системи України"" (№1644) - за основу та в цілому"
1421318022	 15.01.2015	10:33:42	Поіменне голосування  про розгляд за скороченою процедурою проекту Постанови про календарний план проведення другої сесії Верховної Ради України восьмого скликання (№1583) 
1421318227	 15.01.2015	10:37:07	Поіменне голосування  про проект Постанови про календарний план проведення другої сесії Верховної Ради України восьмого скликання (№1583) - за основу та в цілому
1421318327	 15.01.2015	10:38:47	Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до деяких законів України щодо удосконалення порядку проходження військової служби та питань соціального захисту громадян України, які проходять військову службу під час особливого періоду (№1525) 
1421318417	 15.01.2015	10:40:17	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які перебувають на тимчасово окупованій території України або в районі проведення антитерористичної операції, та вдосконалення процедур здійснення конфіскації (№1569) 
1421319571	 15.01.2015	10:59:31	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які перебувають на тимчасово окупованій території України або в районі проведення антитерористичної операції, та вдосконалення процедур здійснення конфіскації (№1569)
1421319615	 15.01.2015	11:00:15	Поіменне голосування  про повернення до розгляду проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які перебувають на тимчасово окупованій території України або в районі проведення антитерористичної операції, та вдосконалення процедур здійснення конфіскації (№1569) 
1421319673	 15.01.2015	11:01:13	Поіменне голосування  про повернення до розгляду проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які перебувають на тимчасово окупованій території України або в районі проведення антитерористичної операції, та вдосконалення процедур здійснення конфіскації (№1569) 
1421319696	 15.01.2015	11:01:36	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які перебувають на тимчасово окупованій території України або в районі проведення антитерористичної операції, та вдосконалення процедур здійснення конфіскації (№1569)
1421320216	 15.01.2015	11:10:16	Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до деяких законодавчих актів України щодо посилення відповідальності військовослужбовців, надання командирам додаткових прав та покладання обов'язків у особливий період (№1762) 
1421320302	 15.01.2015	11:11:42	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про затвердження Указу Президента України ""Про часткову мобілізацію"" (№1743) "
1421321865	 15.01.2015	11:37:45	"Поіменне голосування  про проект Закону про затвердження Указу Президента України ""Про часткову мобілізацію"" (№1743) - за основу та в цілому"
1421322046	 15.01.2015	11:40:46	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про перелік об'єктів права державної власності, що не підлягають приватизації (№1567) 
1421326907	 15.01.2015	13:01:47	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про перелік об'єктів права державної власності, що не підлягають приватизації (№1567)
1421327031	 15.01.2015	13:03:51	Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до Бюджетного кодексу України (щодо уточнення та приведення окремих положень у відповідність до норм діючого законодавства)  (№1766)
1421327251	 15.01.2015	13:07:31	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України (щодо удосконалення окремих положень соціальної політики) (№1539) 
1421328113	 15.01.2015	13:21:53	Поіменне голосування  про проект Закону про внесення змін до деяких законодавчих актів України (щодо удосконалення окремих положень соціальної політики) (№1539) - за основу та в цілому
1421328401	 15.01.2015	13:26:41	Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які переховуються на тимчасово окупованій території України або в районі проведення антитерористичної операції (№1767) 
1421328473	 15.01.2015	13:27:53	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення зміни до статті 25 Закону України ""Про відпустки"" (щодо відпусток працівникам за місцем роботи на території проведення антитерористичної операції) (№1543) "
1421328957	 15.01.2015	13:35:57	"Поіменне голосування  про проект Закону про внесення зміни до статті 25 Закону України ""Про відпустки"" (щодо відпусток працівникам за місцем роботи на території проведення антитерористичної операції) (№1543) - за основу та в цілому"
1421328991	 15.01.2015	13:36:31	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Повітряного кодексу України (щодо суб'єктів державної авіації) (№1542) 
1421329702	 15.01.2015	13:48:22	Поіменне голосування  про проект Закону про внесення змін до Повітряного кодексу України (щодо суб'єктів державної авіації) (№1542) - за основу
1421330032	 15.01.2015	13:53:52	Поіменне голосування  про повернення до розгляду проекту Закону про внесення змін до Повітряного кодексу України (щодо суб'єктів державної авіації) (№1542) 
1421330054	 15.01.2015	13:54:14	Поіменне голосування  про повернення на доопрацювання суб'єкту права законодавчої ініціативи проекту Закону про внесення змін до Повітряного кодексу України (щодо суб'єктів державної авіації) (№1542)
1421330114	 15.01.2015	13:55:14	"Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Закону України ""Про фінансові послуги та державне регулювання ринків фінансових послуг"" щодо розкриття інформації (№1545) "
1421330338	 15.01.2015	13:58:58	"Поіменне голосування  про проект Закону про внесення змін до Закону України ""Про фінансові послуги та державне регулювання ринків фінансових послуг"" щодо розкриття інформації (№1545) - за основу та в цілому"
1421338120	 15.01.2015	16:08:40	""
1421338213	 15.01.2015	16:10:13	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про технічні регламенти та оцінку відповідності (№1065) 
1421338943	 15.01.2015	16:22:23	Поіменне голосування  про проект Закону про технічні регламенти та оцінку відповідності (№1065) - за основу та в цілому
1421338995	 15.01.2015	16:23:15	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про розвиток та державну підтримку малого і середнього підприємництва в Україні (№1256) 
1421339553	 15.01.2015	16:32:33	Поіменне голосування  про проект Закону про розвиток та державну підтримку малого і середнього підприємництва в Україні (№1256) - за основу
1421339608	 15.01.2015	16:33:28	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законів України щодо удосконалення порядку проходження військової служби та питань соціального захисту громадян України, які проходять військову службу під час особливого періоду (№1525) 
1421340697	 15.01.2015	16:51:37	Поіменне голосування  про проект Закону про внесення змін до деяких законів України щодо удосконалення порядку проходження військової служби та питань соціального захисту громадян України, які проходять військову службу під час особливого періоду (№1525) - за основу та в цілому
1421340783	 15.01.2015	16:53:03	Поіменне голосування  про повернення до розгляду проекту Закону про внесення змін до деяких законів України щодо удосконалення порядку проходження військової служби та питань соціального захисту громадян України, які проходять військову службу під час особливого періоду (№1525) 
1421341647	 15.01.2015	17:07:27	Поіменне голосування  про проект Закону про внесення змін до деяких законів України щодо удосконалення порядку проходження військової служби та питань соціального захисту громадян України, які проходять військову службу під час особливого періоду (№1525) - за основу та в цілому
1421341710	 15.01.2015	17:08:30	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до Бюджетного кодексу України (щодо уточнення та приведення окремих положень у відповідність до норм діючого законодавства) (№1766) 
1421342681	 15.01.2015	17:24:41	Поіменне голосування  про проект Закону про внесення змін до Бюджетного кодексу України (щодо уточнення та приведення окремих положень у відповідність до норм діючого законодавства) (№1766) - за основу та в цілому
1421342713	 15.01.2015	17:25:13	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України щодо посилення відповідальності військовослужбовців, надання командирам додаткових прав та покладання обов'язків у особливий період (№1762) 
1421343013	 15.01.2015	17:30:13	Поіменне голосування  про проект Закону про внесення змін до деяких законодавчих актів України щодо посилення відповідальності військовослужбовців, надання командирам додаткових прав та покладання обов'язків у особливий період (№1762) - за основу
1421343055	 15.01.2015	17:30:55	Поіменне голосування  про розгляд за скороченою процедурою проекту Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які переховуються на тимчасово окупованій території України або в районі проведення антитерористичної операції (№1767) 
1421344241	 15.01.2015	17:50:41	Поіменне голосування  про проект Закону про внесення змін до деяких законодавчих актів України щодо невідворотності покарання осіб, які переховуються на тимчасово окупованій території України або в районі проведення антитерористичної операції (№1767) - за основу та в цілому
1421344407	 15.01.2015	17:53:27	Поіменне голосування  про проект Закону про внесення змін до деяких законів України (щодо скасування ліцензування імпорту активних фармацевтичних інгредієнтів) (№1498) - у другому читанні та в цілому
1421413705	 16.01.2015	13:08:25	Поіменне голосування  про включення до порядку денного сесії проекту Закону про внесення змін до Конституції України (щодо недоторканності народних депутатів України та суддів) (№1776) 
1421417363	 16.01.2015	14:09:23	Поіменне голосування  про продовження пленарного засідання
1421417807	 16.01.2015	14:16:47	"Поіменне голосування  про включення до порядку денного проекту Закону про внесення змін до статті 41 Закону України ""Про акціонерні товариства"" (щодо зниження відсоткової ставки для кворуму) (№1778)"
1421418086	 16.01.2015	14:21:26	"Поіменне голосування про включення до порядку денного проекту Закону про внесення змін до статті 41 Закону України ""Про акціонерні товариства"" (щодо зниження відсоткової ставки для кворуму) (№1778) "
